,idFinal,Segment,Proposal,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,lex
4195,1952_LibroBAC.pdf,"La característica final de las señaladas es la transferibilidad, la cual es también esencial, ya que, si un objeto no tiene esta característica, anula su valor como bien económico.","La última característica es la transferibilidad, también esencial, pues si no la tiene, anula su valor como bien económico.",Sugeily,5,,,,,,,,,0
4196,1955_LibroBAC.pdf,Los bienes son clasificados por los autores de diferentes maneras.,Los bienes son clasificados de diferentes maneras.,Sugeily,5,,,,,,,,,0
4197,1963_LibroBAC.pdf,Esta misma clasificación se puede utilizar también en los servicios.,Esto también aplica con los servicios.,Sugeily,5,,,,,,,,,0
4198,3618_LibroBAC.pdf,"Tal vez una familia numerosa ocupaba una pocilga o una pequeña parte de un inquilinato, compuesta de dos o tres cuartos.","Tal vez una familia numerosa ocupaba una pocilga o una pequeña parte de un arrendamiento, compuesta de dos o tres cuartos.",Sugeily,1,,,,,,,,,1
4199,3623_LibroBAC.pdf,No habría refrigeradora ni probablemente una simple heladera primitiva para conservar frescos los alimentos.,No habría refrigeradora o una simple heladera primitiva para conservar frescos los alimentos.,Sugeily,5,,,,,,,,,0
4200,3624_LibroBAC.pdf,"Ciertas enfermedades, ahora raras, como la viruela, la difteria y hasta la fiebre amarilla, se llevarían a miembros de la familia.","Ciertas enfermedades, como la viruela, la difteria y hasta la fiebre amarilla, se llevarían a miembros de la familia.",Sugeily,5,,,,,,,,,0
4201,3626_LibroBAC.pdf,Las posibilidades de que un niño llegase a una edad madura serían mucho menores que las de hoy en día.,La posibilidad de que un niño llegue a una edad madura sería menores que hoy en día.,Sugeily,5,,,,,,,,,0
4202,3629_LibroBAC.pdf,"Seguramente que, si poseía algunos libros, serían muy pocos.","Si poseía algunos libros, serían muy pocos.",Sugeily,5,,,,,,,,,0
4203,3634_LibroBAC.pdf,"Si el padre y la madre provenían de otras tierras, lo más probable era que no supiesen leer ni escribir.","Si los padres provenían de otras tierras, lo más probable era que no supiesen leer ni escribir.",Sugeily,5,,,,,,,,,0
4204,3636_LibroBAC.pdf,"Pero en el sentido de que el goce de la vida depende de la seguridad, el tiempo disponible para esparcimiento o los productos de la industria, la mayoría de las personas eran mucho más pobres que los pobres de hoy.","El goce de la vida depende de la seguridad, del tiempo disponible para esparcimiento o los productos de la industria. Por ello, la mayoría de las personas eran más pobres que actualmente.",Sugeily,15,,,,,,,,,0
4205,3639_LibroBAC.pdf,Unas de esas palabras es la expresión nivel de vida.,Unas de esas palabras es nivel de vida.,Sugeily,5,,,,,,,,,0
4206,3640_LibroBAC.pdf,"Sí, la expresión nivel de vida.","Sí, nivel de vida.",Sugeily,5,,,,,,,,,0
4207,3641_LibroBAC.pdf,"Pero, en forma sencilla ¿qué puede significar nivel de vida?",Pero ¿qué puede significar nivel de vida?,Sugeily,5,,,,,,,,,0
4208,3644_LibroBAC.pdf,"La casa tiene cuatro cuartos separados para él y su esposa y para los niños y las niñas, los cuales ya van a la escuela y al colegio.","La casa tiene cuatro cuartos separados, para él y su esposa y para los niños y las niñas, que van a la escuela y al colegio.",Sugeily,5,,,,,,,,,0
4209,3647_LibroBAC.pdf,"Pero en el Barrio vive también don Rómulo, quien igualmente tiene una pulpería tan grande como la de don Juan.","En el Barrio también vive don Rómulo, que tiene una pulpería como la de don Juan.",Sugeily,5,,,,,,,,,0
4210,3657_LibroBAC.pdf,"Ellos son: a) el trabajo, b) la tierra y los recursos naturales, c) el capital y d) la habilidad empresarial y obviamente la tecnología para ésta.","Ellos son: a) el trabajo, b) la tierra y los recursos naturales, c) el capital y d) la habilidad empresarial y la tecnología para esta.",Sugeily,5,,,,,,,,,0
4211,3747_LibroBAC.pdf,"Yager, 44 dice al respecto que: hay una verdad simple y llana acerca del éxito: No hay éxito sin trabajo arduo.","Yager dice que: ""hay una verdad simple y llana acerca del éxito: No hay éxito sin trabajo arduo.",Sugeily,5,,,,,,,,,0
4212,3754_LibroBAC.pdf,"Por ejemplo, G. A. Hintey, un autor victoriano inglés escribió 80 historias de aventuras escolares.","Por ejemplo, G. A. Hintey, un autor victoriano inglés escribió ochenta historias de aventuras escolares.",Sugeily,14,,,,,,,,,0
4213,3762_LibroBAC.pdf,La verdad acerca del éxito es que uno tiene que trabajar duro para tenerlo.,Se debe trabajar duro para tener éxito.,Sugeily,5,,,,,,,,,0
4214,3773_LibroBAC.pdf,"Según el autor, ellas son una invitación a cambiar de actitud acerca del trabajo.","Según el autor, estas son una invitación a cambiar de actitud acerca del trabajo.",Sugeily,18,,,,,,,,,0
4215,3790_LibroBAC.pdf,"Cuando él murió, era un multimillonario -el hombre más adinerado del mundo-.","Cuando él murió, era un multimillonario.",Sugeily,5,,,,,,,,,0
4216,3793_LibroBAC.pdf,Todos los hombres y mujeres verdaderamente exitosos trabajaron duro.,Él estaba comprometido con el principio del trabajo duro.,Sugeily,1,,,,,,,,,1
4217,3798_LibroBAC.pdf,"El carbón, el petróleo, la madera, los productos químicos, el agua, el coral, el aire y la lluvia son ejemplos de ese sector de producción.","Carbón, petróleo, madera, productos químicos, agua, coral, aire y lluvia son ejemplos de ese sector de producción.",Sugeily,15,,,,,,,,,0
4218,3799_LibroBAC.pdf,"Lo referente a metales y minerales en general, se les conoce también como recursos extractivos.","Los metales y minerales, en general, son conocidos como recursos extractivos.",Sugeily,5,,,,,,,,,0
4219,3875_LibroBAC.pdf,"Los que cultivan las tierras frías producen la papa, el trigo y la cebada, principalmente.","En las tierras frías se produce papa, trigo y cebada, principalmente.",Sugeily,5,,,,,,,,,0
4220,3878_LibroBAC.pdf,También frutas de diferentes clases y yuca y maíz.,"También yuca, maíz y frutas de diferentes clases.",Sugeily,5,,,,,,,,,0
4221,3882_LibroBAC.pdf,"Esta es otra razón por la cual se le conocen como bienes primarios, porque sin ellos la gente no podría vivir.","Por esta razón se les conoce bienes primarios, porque sin ellos la gente no podría vivir.",Sugeily,5,,,,,,,,,0
4222,3887_LibroBAC.pdf,"También están los pescadores que se encuentran en las costas de los mares, así como en las ciénagas, lagunas y ríos dedicados a su oficio.","También están los pescadores que se ejercen su oficio en las costas de los mares, en las ciénagas, lagunas y ríos.",Sugeily,5,,,,,,,,,0
4223,3888_LibroBAC.pdf,"Otros lo hacen en estanques donde se dedican al cultivo de peces, que son también necesarios para la alimentación.",Otros lo hacen en estanques donde cultivan los peces y que son necesarios para la alimentación.,Sugeily,5,,,,,,,,,0
4224,3891_LibroBAC.pdf,que son también materias primas.,que también son materias primas.,Sugeily,19,,,,,,,,,0
4225,3896_LibroBAC.pdf,Los productos de la industria son también necesarios para la vida y para mejorar la calidad de ésta.,Los productos de la industria son necesarios para la vida y para mejorar la calidad de esta.,Sugeily,5,,,,,,,,,0
4226,3897_LibroBAC.pdf,"Como se percibe entonces, hay cadenas de producción de objetos, en el sentido de que unos se derivan de otros.","Como se ve, hay cadenas de producción de objetos, pues unos se derivan de otros.",Sugeily,5,,,,,,,,,0
4227,3899_LibroBAC.pdf,"A los bienes producidos por la transformación de otros, se les conoce como bienes secundarios y para poder producirlos se necesitan las fábricas, como las fábricas que transforman el aluminio en ollas, que luego sirven para cocinar los alimentos;","Los bienes producidos por la transformación de otros son conocidos como bienes secundarios. Para poder producirlos se necesitan fábricas, como las que transforman el aluminio en ollas para cocinar los alimentos;",Sugeily,15,,,,,,,,,0
4228,3909_LibroBAC.pdf,A doña Ana la llevaron hoy al hospital.,"""A doña Ana la llevaron hoy al hospital"".",Sugeily,21,,,,,,,,,0
4229,3926_LibroBAC.pdf,"Todos debemos estar interesados en saber qué es la productividad, ya que frecuentemente nos repiten que el nivel de vida de un país depende de la productividad.","Todos deben interesarse por la productividad, ya que el nivel de vida de un país depende de la productividad.",Sugeily,5,,,,,,,,,0
4230,3927_LibroBAC.pdf,"Sabemos, por ejemplo, que el nivel de los Estados Unidos de Norteamérica es muy alto, porque allá la productividad es muy alta.","Por ejemplo, el nivel de los Estados Unidos de América es muy alto, porque allá la productividad es muy alta.",Sugeily,5,,,,,,,,,0
4231,3944_LibroBAC.pdf,¿Acaso con estos dos términos no estamos significando la misma cosa?,¿Con estos dos términos no estamos definiendo lo mismo?,Sugeily,1,,,,,,,,,1
4232,3946_LibroBAC.pdf,"Son dos palabras que se parecen, porque se construyen sobre la misma raíz lingüística, pero que quieren decir cosas diferentes.","Ambas palabras se construyen sobre la misma raíz lingüística, pero sus significados son diferentes.",Sugeily,5,,,,,,,,,0
4233,3947_LibroBAC.pdf,"Pero tampoco son dos palabras totalmente diferentes, sino palabras que sirven para expresar aspectos diferentes de una misma realidad.","Pero tampoco son dos palabras totalmente diferentes, pues sirven para expresar aspectos diferentes de una misma realidad.",Sugeily,5,,,,,,,,,0
4234,3949_LibroBAC.pdf,"Por producción, y esto ya lo señalamos atrás, se entiende la cantidad de bienes y servicios que genera y de que dispone el país.",Por producción se entiende la cantidad de bienes y servicios que genera y de los que dispone el país.,Sugeily,16,,,,,,,,,0
4235,3952_LibroBAC.pdf,"Pensando en el primer caso, tenemos como ejemplo, que, si en un país se pueden producir mil cargas de papa, con el uso de abonos y por medio del cultivo técnico, se puede aumentar la producción a mil quinientas cargas.","En el primer caso, por ejemplo, un país que use abonos y el cultivo técnico puede aumentar la producción de mil a mil quinientas cargas.",Sugeily,15,,,,,,,,,0
4236,3958_LibroBAC.pdf,"Ahora no nos empujamos como antes, y con las nuevas mesas de trabajo no nos cansamos de la espalda.","Ahora no nos empujamos, y con las nuevas mesas de trabajo no nos cansamos de la espalda.",Sugeily,5,,,,,,,,,0
4237,3959_LibroBAC.pdf,"Todo esto ha dado como resultado que en la fábrica ahora todo el mundo trabaja contento, y se produce mucho más.","Todo esto tiene como resultado que en la fábrica todos trabajan contentos, y se produce mucho más.",Sugeily,5,,,,,,,,,0
4238,3962_LibroBAC.pdf,"Además, se ha disminuido el papeleo, y ya no es tan enojoso solicitar lo que se desea.","Además, se ha disminuido el papeleo, y ya no es tan complicado solicitar lo que se desea.",Sugeily,1,,,,,,,,,1
4239,3969_LibroBAC.pdf,"Si se producen más unidades usando una cantidad fija de materia prima, entonces el costo por unidad disminuye también.","Si se producen más unidades usando una cantidad fija de materia prima, entonces el costo por unidad disminuye.",Sugeily,5,,,,,,,,,0
4240,3974_LibroBAC.pdf,"Como el vecino Juan gana ahora más dinero con el negocio que tiene, resolvió abrir nuevas sucursales.","Como don Juan ahora gana más dinero con su negocio, resolvió abrir nuevas sucursales.",Sugeily,5,,,,,,,,,0
4241,3976_LibroBAC.pdf,De seguro que con la práctica que tiene en el negocio va a poner sucursales en muchos otros lugares.,Con la práctica que tiene en el negocio seguro va a poner sucursales en otros lugares.,Sugeily,5,,,,,,,,,0
4242,3978_LibroBAC.pdf,"Como obtienen mayores ganancias, con el dinero que ganan tienen posibilidad de seguir ampliando sus negocios.",Al obtener mayores ganancias tienen posibilidad de seguir ampliando sus negocios.,Sugeily,5,,,,,,,,,0
4243,5432_LibroBAC.pdf,Usted necesita darse cuenta de que muchas personas han fracasado financieramente.,Usted necesita reconocer que muchas personas han fracasado financieramente.,Sugeily,18,,,,,,,,,0
4244,5435_LibroBAC.pdf,"Por lo tanto, nuevamente usted necesita tomar una decisión.","Por lo tanto, usted necesita tomar una decisión.",Sugeily,5,,,,,,,,,0
4245,5436_LibroBAC.pdf,¿Quiere tener el orgullo herido o realmente desea hacer más dinero?,¿Quiere sentirse mal o realmente desea hacer más dinero?,Sugeily,6,,,,,,,,,0
4246,5443_LibroBAC.pdf,"Lo más inteligente que usted puede hacer es trabajar en un área débil de su vida, atacarla, enfrentar su temor y hacer algo para corregirla.","Lo más inteligente que usted puede hacer es trabajar en un área débil de su vida, y hacer algo para corregirla.",Sugeily,5,,,,,,,,,0
4247,5446_LibroBAC.pdf,¿Funcionará o no el presupuesto que ha hecho?,¿Funcionará o no el presupuesto que hizo?,Sugeily,18,,,,,,,,,0
4248,5449_LibroBAC.pdf,"Pues bien, le tengo muy buenas nuevas.","Pues bien, le tengo buenas noticias.",Sugeily,6,,,,,,,,,0
4249,5456_LibroBAC.pdf,"Es similar a esa actitud del orgullo herido, pero es mucho más agresiva.","Es similar a la actitud del orgullo herido, pero es más agresiva.",Sugeily,5,,,,,,,,,0
