idFinal,Segment,Proposal,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7
457_LibroSIB.Sin copyright.pdf,El fondo se va formando principalmente con los aportes mensuales que realizan los bancos.,El fondo se forma principalmente con los aportes mensuales que realizan los bancos.,1 Filtrado_Annette_DC.xlsx,12,,,,,,,
460_LibroSIB.Sin copyright.pdf,Fusión: Unión de dos o más entidades jurídicas en una sola.,Fusión. Unión de dos o más entidades jurídicas en una sola.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
463_LibroSIB.Sin copyright.pdf,Garantía: Bien o título de propiedad que asegura el cumplimiento de una obligación.,Garantía. Bien o título de propiedad que asegura el cumplimiento de una obligación.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
465_LibroSIB.Sin copyright.pdf,"Las instituciones financieras analizan las garantías que presenta el solicitante para protegerse contra riesgos y pérdidas, permitiendo así el flujo más eficiente del crédito.",Las instituciones financieras analizan las garantías que presenta el solicitante para protegerse contra riesgos y pérdidas lo que permite el flujo más eficiente del crédito.,1 Filtrado_Annette_DC.xlsx,12,,,,,,,
467_LibroSIB.Sin copyright.pdf,Garantías reales: Consisten en bienes inmuebles u otros activos.,Garantías reales. Consisten en bienes inmuebles u otros activos.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
469_LibroSIB.Sin copyright.pdf,"La hipotecaria, cuando se deja en garantía un bien inmueble.",La hipotecaria es cuando se deja en garantía un bien inmueble.,1 Filtrado_Annette_DC.xlsx,16,,,,,,,
470_LibroSIB.Sin copyright.pdf,Garantías personales:  Consisten en avales y fianzas que obtiene el deudor.,Garantías personales. Consisten en avales y fianzas que obtiene el deudor.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
471_LibroSIB.Sin copyright.pdf,"El aval puede ser de un familiar o amigo que tenga solvencia económica para responder por el préstamo, en caso necesario.",El aval puede ser de un familiar o amigo que tenga solvencia económica para responder por el préstamo en caso necesario.,1 Filtrado_Annette_DC.xlsx,16,,,,,,,
474_LibroSIB.Sin copyright.pdf,"Al momento de obtener préstamos, revisa que el valor de la prenda que ofreces en garantía sea determinado por el precio en el mercado.",Revisa que el valor de la prenda que ofreces en garantía sea determinado por el precio en el mercado al momento de obtener préstamos.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
476_LibroSIB.Sin copyright.pdf,"Gasto: Destino del dinero de una persona, familia o gobierno con el fin de obtener bienes o servicios.","Gasto. Destino del dinero de una persona, familia o gobierno con el fin de obtener bienes o servicios.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
477_LibroSIB.Sin copyright.pdf,Gastos médicos mayores: Seguro que cubre el costo de servicios médicos y de hospitalización a partir del monto o condiciones especificadas en la póliza.,Gastos médicos mayores. Seguro que cubre el costo de servicios médicos y de hospitalización a partir del monto o condiciones especificadas en la póliza.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
478_LibroSIB.Sin copyright.pdf,Gestión médicos mayores: Comunicación del usuario con las instituciones financieras por medio del sitio web o a través del correo electrónico que cada entidad tiene a disposición del público.,Gestión electrónica. Comunicación del usuario con las instituciones financieras por medio del sitio web o a través del correo electrónico que cada entidad tiene a disposición del público.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
480_LibroSIB.Sin copyright.pdf,Gravamen: Carga o impuesto de un bien o servicio.,Gravamen. Carga o impuesto de un bien o servicio.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
493_LibroSIB.Sin copyright.pdf,Hipoteca: Derecho real que grava un bien inmueble para garantizar el cumplimiento de una obligación.,Hipoteca. Derecho real que grava un bien inmueble para garantizar el cumplimiento de una obligación.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
496_LibroSIB.Sin copyright.pdf,"Los principales otorgantes de créditos a la vivienda en Guatemala, son los bancos y las sociedades financieras.",Los principales otorgantes de créditos a la vivienda en Guatemala son los bancos y las sociedades financieras.,1 Filtrado_Annette_DC.xlsx,16,,,,,,,
498_LibroSIB.Sin copyright.pdf,"Entre otros, incluye gastos como: escrituración, estudio socioeconómico, seguros e impuestos y la inscripción ante el Registro de la Propiedad Inmueble.","Entre otros, incluye gastos como escrituración, estudio socioeconómico, seguros e impuestos y la inscripción ante el Registro de la Propiedad Inmueble.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
499_LibroSIB.Sin copyright.pdf,El monto máximo que una entidad financiera te puede proporcionar en un préstamo hipotecario es el 80% del valor del bien.,El monto máximo que una entidad financiera te puede proporcionar en un préstamo hipotecario es el ochenta porciento del valor del bien.,1 Filtrado_Annette_DC.xlsx,14,,,,,,,
500_LibroSIB.Sin copyright.pdf,"Por ejemplo si el inmueble es para uso exclusivo de vivienda, no se puede arrendar durante la vigencia del crédito ni ceder los derechos.","Por ejemplo, no se puede arrendar durante la vigencia del crédito ni ceder los derechos si el inmueble es para uso exclusivo de vivienda.",1 Filtrado_Annette_DC.xlsx,19,,,,,,,
502_LibroSIB.Sin copyright.pdf,"Si no los cumples,  pones en riesgo la propiedad.",Pones en riesgo la propiedad si no los cumples.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
512_LibroSIB.Sin copyright.pdf,"Debes presentarte a la Superintendencia de Bancos con tu Documento Personal de Identificación (DPI), proporcionar tu Número de Identificación Tributaria (NIT) y brindar un correo electrónico.","Debes presentarte a la Superintendencia de Bancos con tu Documento Personal de Identificación, proporcionar tu Número de Identificación Tributaria y brindar un correo electrónico.",1 Filtrado_Annette_DC.xlsx,13,,,,,,,
513_LibroSIB.Sin copyright.pdf,"En el caso de un representante legal, deberá acompañar el documento que lo acredite como tal.",El representante legal deberá acompañar el documento que lo acredite.,1 Filtrado_Annette_DC.xlsx,5,,,,,,,
514_LibroSIB.Sin copyright.pdf,Se te creará un usuario y recibirás la contraseña de acceso al correo electrónico registrado.,Se creará un usuario y recibirás la contraseña de acceso al correo electrónico registrado.,1 Filtrado_Annette_DC.xlsx,6,,,,,,,
519_LibroSIB.Sin copyright.pdf,"Si persiste tu inconformidad, recurre a la Superintendencia de Bancos.",Recurre a la Superintendencia de Bancos si persiste tu inconformidad.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
520_LibroSIB.Sin copyright.pdf,"Para más información, puedes visitar el Sitio Web: www.sib.gob.gt",Puedes visitar el Sitio Web: www.sib.gob.gt para más información.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
521_LibroSIB.Sin copyright.pdf,Honorarios: Remuneración por servicios que una persona presta a otra.,Honorarios. Remuneración por servicios que una persona presta a otra.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
524_LibroSIB.Sin copyright.pdf,Impuestos: Tributos o contribuciones que los gobiernos cobran a la población con el objetivo de sostener su gasto y financiar los servicios que proporcionan.,Impuestos. Tributos o contribuciones que los gobiernos cobran a la población con el objetivo de sostener su gasto y financiar los servicios que proporcionan.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
527_LibroSIB.Sin copyright.pdf,Inflación: Incremento sostenido en el nivel general de los precios y servicios de la economía.,Inflación. Incremento sostenido en el nivel general de los precios y servicios de la economía.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
532_LibroSIB.Sin copyright.pdf,"Por ejemplo, el azúcar tiene una ponderación de Q1.00, el tomate Q0.74, el güisquil Q0.16, la cebolla Q0.28, y así los demás productos.","Por ejemplo, el azúcar tiene una ponderación de un quetzal, el tomate cero punto setenta y cuatro quetzales, el güisquil cero punto dieciseis quetzales, la cebolla cero punto veintiocho quetzales, y así los demás productos.",1 Filtrado_Annette_DC.xlsx,13,,,,,,,
533_LibroSIB.Sin copyright.pdf,"Un equipo de analistas se encarga de dar seguimiento a los precios de la “canasta” para elaborar un promedio ponderado de sus variaciones, que se dan como porcentajes en un período determinado.",Un equipo de analistas se encarga de dar seguimiento a los precios de la canasta para elaborar un promedio ponderado de sus variaciones. Estas se dan como porcentajes en un período determinado.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
536_LibroSIB.Sin copyright.pdf,"Ingresos: Combinación de todas las entradas de dinero de una persona, familia o empresa.","Ingresos. Combinación de todas las entradas de dinero de una persona, familia o empresa.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
537_LibroSIB.Sin copyright.pdf,Insolvencia: Incapacidad de una persona individual o jurídica para pagar sus deudas.,Insolvencia. Incapacidad de una persona individual o jurídica para pagar sus deudas.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
547_LibroSIB.Sin copyright.pdf,Para más información visita el sitio web: www.fha.gob.gt,Visita el sitio web: www.fha.gob.gt para más información,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
550_LibroSIB.Sin copyright.pdf,Para mayor información visita el sitio web: www.igssgt.org,Visita el sitio web: www.igssgt.org para mayor información,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
553_LibroSIB.Sin copyright.pdf,Para mayor información visita el sitio web: www.ine.gob.gt,Visita el sitio web: www.ine.gob.gt para mayor información,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
557_LibroSIB.Sin copyright.pdf,Para mayor información visita el Sitio Web: www.sib.gob.gt,Visita el Sitio Web: www.sib.gob.gt para mayor información,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
558_LibroSIB.Sin copyright.pdf,"Interés: Precio que se paga por usar el dinero recibido en préstamo durante determinado período; es decir, el monto que la persona que presta dinero (prestamista) cobra a quienes lo reciben (prestatarios).","Interés. Precio que se paga por usar el dinero recibido en préstamo durante determinado período. Es decir, el monto que la persona prestamista, cobra a los prestatarios.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
560_LibroSIB.Sin copyright.pdf,"En términos económicos, es el precio del dinero.",Es el precio del dinero en términos económicos.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
563_LibroSIB.Sin copyright.pdf,"Tasa pasiva o de captación, entendida como lo que pagan dichos intermediarios a los depositantes o inversionistas de recursos, por el dinero captado.",La tasa pasiva o de captación es lo que pagan dichos intermediarios a los depositantes o inversionistas de recursos por el dinero captado.,1 Filtrado_Annette_DC.xlsx,16,,,,,,,
565_LibroSIB.Sin copyright.pdf,"Esta última siempre es mayor porque la diferencia con la tasa de captación es la que permite al intermediario financiero cubrir los costos administrativos, dejando además una utilidad.","Esta última siempre es mayor porque la diferencia con la tasa de captación es que permite al intermediario financiero cubrir los costos administrativos,  además una utilidad.",1 Filtrado_Annette_DC.xlsx,12,,,,,,,
568_LibroSIB.Sin copyright.pdf,"En Guatemala, conforme la Ley de Bancos y Grupos Financieros, los bancos autorizados pactarán libremente con los usuarios las tasas de interés, comisiones y demás cargos que apliquen en sus operaciones y servicios.",Los bancos autorizados pactarán libremente con los usuarios las tasas de interés. Conforme la Ley de Bancos y Grupos Financieros en Guatemala.,1 Filtrado_Annette_DC.xlsx,16,,,,,,,
572_LibroSIB.Sin copyright.pdf,"Si ya lo has hecho, revisa las tasas pactadas en tus contratos sobre créditos.",Revisa las tasas pactadas en tus contratos sobre créditos si ya lo has hecho.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
573_LibroSIB.Sin copyright.pdf,"Si es necesario o te conviene, cambia de producto o institución.",Cambia de producto o institución si es necesario o te conviene.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
575_LibroSIB.Sin copyright.pdf,Inversión: Parte de nuestros recursos destinada a actividades productivas con el propósito de obtener un beneficio.,Inversión. Parte de nuestros recursos destinado a actividades productivas con el propósito de obtener un beneficio.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
576_LibroSIB.Sin copyright.pdf,Es sembrar esperando una buena cosecha.,Es sembrar en espera de una buena cosecha.,1 Filtrado_Annette_DC.xlsx,12,,,,,,,
577_LibroSIB.Sin copyright.pdf,"El sistema nos ofrece principalmente inversiones de tipo financiero, que consisten en invertir en instrumentos que buscan aumentar el capital.",El sistema nos ofrece principalmente inversiones de tipo financiero que consisten en invertir en instrumentos para aumentar el capital.,1 Filtrado_Annette_DC.xlsx,17,,,,,,,
578_LibroSIB.Sin copyright.pdf,"En las inversiones financieras hay que tomar en cuenta el monto del dinero que vamos a destinar, el plazo o tiempo que vamos a esperar para que se produzcan resultados y el riesgo o posibilidad de perder.","En las inversiones financieras se debe considerar el monto del dinero a destinar, el plazo o tiempo que vamos a esperar para que se produzcan resultados y el riesgo o posibilidad de perder.",1 Filtrado_Annette_DC.xlsx,17,,,,,,,
579_LibroSIB.Sin copyright.pdf,"Mientras más altos sean los primeros dos factores, los rendimientos deberán ser mayores.",Los rendimientos deberán ser mayores mientras más altos sean los primeros dos factores.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
585_LibroSIB.Sin copyright.pdf,"Al respecto, es importante conocer muy bien el plan de inversión que se va a contratar pues, aunque hay planes que ofrecen rendimientos más altos, también pueden ser mayores los riesgos de perder.",Es importante conocer muy bien el plan de inversión que se va a contratar. Pues hay planes que ofrecen rendimientos más altos pero pueden ser mayores los riesgos de perder.,1 Filtrado_Annette_DC.xlsx,15,,,,,,,
586_LibroSIB.Sin copyright.pdf,"Si desconoces el mercado bursátil, busca la orientación de un asesor.",Busca la orientación de un asesor si desconoces el mercado bursátil.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
